,id_str,created_at,full_text,favorite_count,reply_count,quote_count
673,1.5926291259440292e+18,Tue Nov 15 21:22:27 +0000 2022,@iknowJanD C5 po pwede kayong dumaan sa window hour. Salamat po. #mmda,0,0,0
674,1.592483822041731e+18,Tue Nov 15 11:45:04 +0000 2022,@kobementality8 May window hour po sa C5 at EDSA. #mmda,0,0,0
675,1.5924875932827077e+18,Tue Nov 15 12:00:03 +0000 2022,@JarrenRepedro You're welcome. #mmda,0,0,0
676,1.594145042259579e+18,Sun Nov 20 01:46:10 +0000 2022,MMDA ALERT: Multiple collision at Commonwealth Kristong hari EB involving Bus and 2 PUJ as of 9:43 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,5,1,0
677,1.592558677675737e+18,Tue Nov 15 16:42:31 +0000 2022,@Cheesepols 10:01 AM to 4:59 PM po ang window hours except Makati City. #mmda,0,0,0
678,1.5924859142695936e+18,Tue Nov 15 11:53:23 +0000 2022,"@bb_lovesxx Regarding to your concern, you may call Parañaque City Traffic number 8820-77-83/ 8829-1458 and can you visit Parañaque Facebook page https://t.co/nRyQn25OET . Thank you #mmda",1,1,0
679,1.5925431054958797e+18,Tue Nov 15 15:40:39 +0000 2022,@_jdgh You're welcome. #mmda,1,0,0
680,1.5924549641980027e+18,Tue Nov 15 09:50:24 +0000 2022,@tfalgar89 Exact location po? #mmda,4,2,0
681,1.5924388016446505e+18,Tue Nov 15 08:46:11 +0000 2022,@KiddTapel Yes po. Pero sa coding natin hanggang 8PM pa along C5. #mmda,1,0,0
682,1.594137190895788e+18,Sun Nov 20 01:14:58 +0000 2022,MMDA ALERT: Stalled truck due to mechanical problem at Quezon ave Araneta SB as of 9:07 AM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
683,1.5941345790481572e+18,Sun Nov 20 01:04:35 +0000 2022,MMDA ALERT: Vehicular accident at Marcos highway SM Marikina EB involving motorcycle as of 9:03 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,1,0,0
684,1.5924502063599493e+18,Tue Nov 15 09:31:30 +0000 2022,@cjenriquez111 Kindly check this link for your reference. Thank you. #mmda https://t.co/5twF60WXgJ,0,0,0
685,1.59246821171431e+18,Tue Nov 15 10:43:02 +0000 2022,@patoootays @MMDAtweets You're welcome po. #mmda,0,0,0
686,1.5941293432858952e+18,Sun Nov 20 00:43:47 +0000 2022,MMDA ALERT: Vehicular accident at Guazon Otis EB involving motorcycle and car as of 8:29 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
687,1.5919390687025605e+18,Sun Nov 13 23:40:25 +0000 2022,MMDA ALERT: Vehicular accident at Quezon ave. Agham WB involving Motorcycle and DPOS ambulance as of 7:37 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
688,1.5924767384616305e+18,Tue Nov 15 11:16:55 +0000 2022,@dennisrazote 7am to 7pm po. #mmda,0,1,0
689,1.5924457668317755e+18,Tue Nov 15 09:13:51 +0000 2022,@regineczarina You're welcome po. #mmda,0,0,0
690,1.5924778992018473e+18,Tue Nov 15 11:21:32 +0000 2022,@dennisrazote You're welcome. #mmda,0,0,0
691,1.5919386928677724e+18,Sun Nov 13 23:38:55 +0000 2022,MMDA ALERT: Vehicular accident at C5 Bagong Ilog flyover NB involving car as of 7:35 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,2,0,0
692,1.5924678544014907e+18,Tue Nov 15 10:41:37 +0000 2022,@patoootays @MMDAtweets SUSPENDED pa rin po ang TRUCK BAN ordinance ng MMDA until further advise sa mga pangunahing lansangan ng Metro Manila maliban sa EDSA. Salamat po. #mmda,0,1,0
693,1.5924804321713275e+18,Tue Nov 15 11:31:36 +0000 2022,@JarrenRepedro Yes po maliban sa Makati City. #mmda,0,1,0
694,1.592456944265986e+18,Tue Nov 15 09:58:16 +0000 2022,@GINOWSS Yes if same enforcer po. Halimbawa po MMDA enforcer isang beses lang nila kayo maaaring hulihin. Pero maaari pa rin kayo mahuli ng LGU. #mmda,1,1,0
695,1.5924620042743316e+18,Tue Nov 15 10:18:22 +0000 2022,@tfalgar89 Iko-coordinate po natin ito sa LGU. #mmda,2,0,0
696,1.5924563203129587e+18,Tue Nov 15 09:55:47 +0000 2022,@tfalgar89 Saan ho diyan? #mmda,0,2,0
697,1.5924410458616013e+18,Tue Nov 15 08:55:06 +0000 2022,@regineczarina Wala po maliban sa Marcos Highway. #mmda,0,1,0
698,1.5924413236880753e+18,Tue Nov 15 08:56:12 +0000 2022,@VlogRegis May mission order po ang mga yan pwede po i-check. #mmda,0,0,0
699,1.5924619106994504e+18,Tue Nov 15 10:18:00 +0000 2022,@GINOWSS Sa Traffic Bureau / City Hall niyo po babayaran mismo. #mmda,0,0,0
700,1.5924280413968138e+18,Tue Nov 15 08:03:25 +0000 2022,@noypogingpogi @GINOWSS Wala po. #mmda,0,0,0
701,1.5919381340899533e+18,Sun Nov 13 23:36:42 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Kamuning flyover SB involving 2 SUVs as of 7:32 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
702,1.592413442916295e+18,Tue Nov 15 07:05:25 +0000 2022,@maribelabee Yes hindi po ito mahuhuli ng ating mga enforcers. #mmda,0,0,0
703,1.5924195365982044e+18,Tue Nov 15 07:29:37 +0000 2022,@AilahJeen Hindi po. #mmda,1,0,0
704,1.5919374193470543e+18,Sun Nov 13 23:33:52 +0000 2022,MMDA ALERT: Vehicular accident at EDSA MRT North SB involving taxi and motorcycle as of 7:30 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
705,1.592418375468462e+18,Tue Nov 15 07:25:01 +0000 2022,"(1/2) Pormal nang nilagdaan ang MOA sa pagitan ng MMFF at BingoPlus ngayong Martes.

Ang BingoPlus, isang online bingo game platform na ino-operate ng AB Leisure Exponent, Inc. at lisensyado ng PAGCOR, ang tatayong main sponsor at presentor sa pagdaraos ng #2022MMFF. #mmda https://t.co/eAObrpFjmi",22,3,1
706,1.5924285533074924e+18,Tue Nov 15 08:05:27 +0000 2022,@ooddiicckk Anong landmark po nito? #mmda,0,0,0
707,1.5919342522783785e+18,Sun Nov 13 23:21:17 +0000 2022,MMDA ALERT: Vehicular accident at Commonwealth Sandigan WB involving taxi and bicycle as of 7:20 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,1,0
708,1.5924286703495575e+18,Tue Nov 15 08:05:55 +0000 2022,@xxxchub Pwede po sa C5. Huwag lang kayo sa looban ng Makati area. #mmda,0,0,0
709,1.5923882256240023e+18,Tue Nov 15 05:25:12 +0000 2022,"@IvanIsTheKing Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
710,1.592419636070318e+18,Tue Nov 15 07:30:01 +0000 2022,@GINOWSS Local enforcers po. Magkakaiba po per LGU. #mmda,1,1,0
711,1.5919284926601216e+18,Sun Nov 13 22:58:23 +0000 2022,MMDA ALERT: Vehicular accident at Commonwealth Microtel EB involving car and Motorcycle as of 6:57 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
712,1.5924311355097293e+18,Tue Nov 15 08:15:43 +0000 2022,@KiddTapel 7AM-7PM po sa Makati area. Mahuhuli kayo diyan ng 7PM. Kung mag C5 po kayo pwede between 10AM-5PM. #mmda,0,1,0
713,1.5924037704318075e+18,Tue Nov 15 06:26:58 +0000 2022,@errkangloreine Pwede po during window hour. Between 10:01 AM to 4:59 PM. #mmda,1,1,0
714,1.592406648126984e+18,Tue Nov 15 06:38:25 +0000 2022,@errkangloreine Walang anuman po.#mmda,0,0,0
715,1.5919272927158804e+18,Sun Nov 13 22:53:37 +0000 2022,MMDA ALERT: Vehicular accident at Commonwealth Fairview EB involving Van and Motorcycle as of 6:52 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,4,0,0
716,1.5924229156890007e+18,Tue Nov 15 07:43:03 +0000 2022,@GINOWSS Hindi po kapag MMDA enforcer nakahuli sa inyo. #mmda,1,1,0
717,1.5924183778463127e+18,Tue Nov 15 07:25:01 +0000 2022,"(2/2) Ang MOA signing ay pinangunahan nina MMDA Acting Chairman Atty. Romando Artes, BingoPlus President Rafael Jasper Vicencio, at #MMFF Marketing Committee Chairperson Maria Anicia Naval.",5,0,0
718,1.5924165022377615e+18,Tue Nov 15 07:17:34 +0000 2022,"Nasa 2,398 na pamilya ang naserbisyuhan ng ilang kawani ng MMDA na ipinadala sa Maguindanao at Antique upang maghatid ng malinis na tubig.

#mmda

READ MORE: https://t.co/kkAwcsUGC0 https://t.co/oKh1i7hHgG",0,0,0
719,1.5924179659030856e+18,Tue Nov 15 07:23:23 +0000 2022,@GINOWSS 300 pesos po kapag MMDA enforcer ang nakahuli sa inyo. #mmda,1,1,0
720,1.592328699654701e+18,Tue Nov 15 01:28:40 +0000 2022,@kennethbeseen Kahit alam po dyan sir same lang naman po ang fine nyan.,0,1,0
721,1.5919267734358587e+18,Sun Nov 13 22:51:34 +0000 2022,MMDA ALERT: Vehicular accident at EDSA P. Tuazon SB involving SUV and Motorcycle as of 6:49 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,1,0,0
722,1.5923717057453135e+18,Tue Nov 15 04:19:34 +0000 2022,"@MikkoSantiago17 Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",1,0,0
723,1.5919230845748795e+18,Sun Nov 13 22:36:54 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Megamall NB involving Car and Motorcycle as of 6:36 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
724,1.591921745627226e+18,Sun Nov 13 22:31:35 +0000 2022,MMDA ALERT: Stalled Bus  due to mechanical problem at C5 J. Vargas SB as of 6:30 AM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
725,1.5923416924048138e+18,Tue Nov 15 02:20:18 +0000 2022,@salaramecarg You're welcome. #mmda,0,0,0
726,1.591920948873134e+18,Sun Nov 13 22:28:25 +0000 2022,MMDA ALERT: Vehicular accident at Commonwealth Odigal WB involving PUJ and Van as of 6:27 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
727,1.5917975142983557e+18,Sun Nov 13 14:17:56 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Balintawak SB involving 2 cars as of 10:10 PM. 2 lanes occupied. MMDA enforcer on site. #mmda,8,2,0
728,1.5923391367105536e+18,Tue Nov 15 02:10:09 +0000 2022,"@magnum1207 MMDA's TRUCK BAN POLICY is still SUSPENDED until further advice except in EDSA.
  - Local Government implementing Truck Ban Ordinance are Caloocan, Makati, Malabon, Mandaluyong, Manila, Parañaque, Pasay, Pasig, Pateros, San juan, Taguig, Valenzuela. #mmda",0,1,0
729,1.5923354947963085e+18,Tue Nov 15 01:55:40 +0000 2022,"@salaramecarg All national roads ay may number coding, kasama rito ang airport-vicinity roads tulad ng MIA Road na ngayon ay NAIA Road (sa ibaba). Ang NAIA expressway,  Skyway, SLEX, at iba pang expressways naman ay walang number coding. #mmda",1,1,0
730,1.592361246052864e+18,Tue Nov 15 03:38:00 +0000 2022,"@clarkie0818 Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",1,0,0
731,1.592374730622763e+18,Tue Nov 15 04:31:35 +0000 2022,"@strawhat2021 Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
732,1.591759709190529e+18,Sun Nov 13 11:47:42 +0000 2022,MMDA ALERT: Stalled truck due to mechanical problem at C5 Ortigas flyover NB as of 7:28 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,1,0
733,1.591746197256999e+18,Sun Nov 13 10:54:01 +0000 2022,MMDA ALERT: Stalled car due to mechanical problem at EDSA Timog flyover SB as of 6:46 PM. 1 lane occupied. MMDA enforcers on site. #mmda,1,2,0
734,1.5917461671837983e+18,Sun Nov 13 10:53:54 +0000 2022,MMDA ALERT: Vehicular accident at C5 Greenmeadows NB involving SUV and bicycle as of 5:43 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
735,1.592358556040192e+18,Tue Nov 15 03:27:19 +0000 2022,@bradmendoza8 Medical doctors po. #mmda,0,1,0
736,1.5916580019578143e+18,Sun Nov 13 05:03:33 +0000 2022,MMDA ALERT: Vehicular accident at RMB Pureza WB involving Motorcycle and Van as of 1:01 PM. 1 Lane occupied. MMDA enforcer on site. #mmda,1,0,0
737,1.5923282397115597e+18,Tue Nov 15 01:26:51 +0000 2022,@kennethbeseen Code 176 po. #mmda,0,1,0
738,1.5923295075657523e+18,Tue Nov 15 01:31:53 +0000 2022,@kennethbeseen You're welcome. #mmda,0,0,0
739,1.592371761814786e+18,Tue Nov 15 04:19:47 +0000 2022,@MikkoSantiago17 Hindi na po namin sakop ang Rizal. #mmda,1,0,0
740,1.591653282912485e+18,Sun Nov 13 04:44:48 +0000 2022,MMDA ALERT: Stalled Dump truck due to mechanical problem at Luzon INC WB as of 12:43 PM. 1 lane occupied. MMDA enforcer on site. #mmda,0,0,0
741,1.5923274814736548e+18,Tue Nov 15 01:23:50 +0000 2022,@kennethbeseen MMDA po ba ang nagticket at kailan po kayo naticketan? #mmda,0,1,0
742,1.591634355201327e+18,Sun Nov 13 03:29:36 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Shaw NB involving 2 Cars as of 11:28 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,3,1,0
743,1.5916111007845335e+18,Sun Nov 13 01:57:11 +0000 2022,MMDA ALERT: Stalled taxi due to mechanical problem at EDSA Q-mart NB as of 9:47 AM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
744,1.5915901992548844e+18,Sun Nov 13 00:34:08 +0000 2022,MMDA ALERT: Stalled Car  due to mechanical problem at Aurora Katipunan flyover NB as of 8:31 AM. 1 lane occupied. MMDA enforcer on site. #mmda,0,0,0
745,1.5923136112668915e+18,Tue Nov 15 00:28:43 +0000 2022,"@ping_jesus @drenfranz_ Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
746,1.5923092925976207e+18,Tue Nov 15 00:11:33 +0000 2022,"@lmbutial Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
747,1.5915851076215316e+18,Sun Nov 13 00:13:54 +0000 2022,MMDA ALERT: Stalled Dump truck due to mechanical problem at C5 Greenmeadows SB as of 8:10 AM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
748,1.5915844827163607e+18,Sun Nov 13 00:11:25 +0000 2022,MMDA ALERT: Vehicular accident at C5 Eastwood NB involving Motorcycle and Car as of 8:09 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,1,0,0
749,1.5940970614224568e+18,Sat Nov 19 22:35:30 +0000 2022,MMDA ALERT: Vehicular accident at Katipunan C.P Garcia NB involving motorcycle as of 6:30 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
750,1.5940652993130004e+18,Sat Nov 19 20:29:18 +0000 2022,MMDA ALERT: Vehicular accident at EDSA after Timog MRT NB involving 2 buses as of 4:24 AM. 1 lane occupied. MMDA enforcer on site. #mmda,4,0,0
751,1.5923015344522035e+18,Mon Nov 14 23:40:44 +0000 2022,"@EllenSinson Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
752,1.5923038909631447e+18,Mon Nov 14 23:50:05 +0000 2022,"@sweetaix Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",1,0,0
753,1.5923065876364452e+18,Tue Nov 15 00:00:48 +0000 2022,@HaroldVsElijah Cleared napo ito sa area. #mmda,1,0,0
754,1.594031508133552e+18,Sat Nov 19 18:15:01 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Paramount SB involving taxi and dump truck as of 2:02 AM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
755,1.5940223752798413e+18,Sat Nov 19 17:38:44 +0000 2022,MMDA ALERT: Vehicular accident at EDSA after Quezon Ave. flyover SB involving car as of 1:25 AM. 1 lane occupied. MMDA enforcer on site. #mmda,0,0,0
756,1.594002941681095e+18,Sat Nov 19 16:21:31 +0000 2022,MMDA ALERT: Stalled truck due to mechanical problem at C5 Katipunan Shuster C.P Garcia SB as of 12:08 AM. 1 lane occupied. MMDA enforcer on site. #mmda,0,0,0
757,1.5923125423442698e+18,Tue Nov 15 00:24:28 +0000 2022,"@ping_jesus @MJGT21 Implemented po ang Number Coding Scheme mula 7:00 a.m. to 10:00 a.m.  and 5:00 p.m. to 8:00 p.m. on weekdays except holidays. Makati City from 7AM to 7PM.
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,0,0
758,1.5939875871062753e+18,Sat Nov 19 15:20:30 +0000 2022,"MMDA ALERT: Vehicular accident at EDSA NB, MRT Pasay involving SUV and wing van as of 11:13 PM. 1 lane occupied. MMDA enforcer on site. #mmda",0,0,0
759,1.593975245135749e+18,Sat Nov 19 14:31:27 +0000 2022,MMDA ALERT: Vehicular accident at EDSA MRT Taft NB involving motorcycle and E-bike as of 10:25 PM. 1 lane occupied. MMDA enforcer on site. #mmda,1,0,0
760,1.5921133638696428e+18,Mon Nov 14 11:13:00 +0000 2022,"@_gelsvi Implemented po ang Number Coding Scheme mula 7 AM hanggang 10 AM at 5 PM hanggang 8 PM mula Lunes hanggang Biyernes, maliban tuwing holidays. Cainta area po hindi na sakop ng aming number coding. Salamat po. #mmda",0,1,0
761,1.592161092540584e+18,Mon Nov 14 14:22:40 +0000 2022,"@paula_bringas Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. #mmda",1,1,0
762,1.5921285201717207e+18,Mon Nov 14 12:13:14 +0000 2022,@mmmmyTIRONA @IloveTaguig1 Wala po maliban sa C5 at C6. #mmda,2,0,0
763,1.592255946096464e+18,Mon Nov 14 20:39:34 +0000 2022,@debekens Wala pong coding sa BGC. #mmda,0,1,0
764,1.5922562066550129e+18,Mon Nov 14 20:40:37 +0000 2022,"@ethelli_ Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. #mmda",0,0,0
765,1.5921049567312325e+18,Mon Nov 14 10:39:36 +0000 2022,@vonnreginaldo Yes po. #mmda,0,0,0
766,1.59395652869172e+18,Sat Nov 19 13:17:05 +0000 2022,MMDA ALERT: Stalled Pick-up due to flat tire at EDSA Aurora tunnel NB as of 9:11 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
767,1.5939551440638607e+18,Sat Nov 19 13:11:35 +0000 2022,MMDA ALERT: Stalled Wing van due to clutch defect at C5 Greenmeadows NB as of 9:10 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
768,1.5922562700686336e+18,Mon Nov 14 20:40:52 +0000 2022,"@macxtian711 Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. #mmda",0,1,0
769,1.593954881282265e+18,Sat Nov 19 13:10:32 +0000 2022,MMDA ALERT: Stalled Car due to mechanical trouble at C5 Ateneo NB as of 9:00 PM. 1 lane occupied. MMDA enforcers on site. #mmda,1,0,0
770,1.5921538859923988e+18,Mon Nov 14 13:54:01 +0000 2022,@talk2vince @IloveTaguig1 Wala pong number coding sa Taguig city maliban sa C5 and C6. #mmda,1,0,0
771,1.5922812730613432e+18,Mon Nov 14 22:20:13 +0000 2022,@debekens You're welcome. #mmda,0,0,0
772,1.592105076973527e+18,Mon Nov 14 10:40:04 +0000 2022,"@delrosariolita Implemented po ang Number Coding Scheme mula 7 AM hanggang 10 AM at 5 PM hanggang 8 PM mula Lunes hanggang Biyernes, maliban tuwing holidays. Salamat po. #mmda",1,0,0
773,1.5921196711461765e+18,Mon Nov 14 11:38:04 +0000 2022,"@hyunglinebtch Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. #mmda",1,0,0
774,1.5939524538791608e+18,Sat Nov 19 13:00:53 +0000 2022,MMDA ALERT: Stalled Dump truck due to flat tire at C5 Katipunan Ave. Ateneo NB as of 8:51 PM. 1 lane occupied. MMDA enforcers on site. #mmda,2,1,0
775,1.5922711733577523e+18,Mon Nov 14 21:40:05 +0000 2022,@unosandera Hindi pa po. #mmda,1,1,0
776,1.5920950192506388e+18,Mon Nov 14 10:00:06 +0000 2022,@vonnreginaldo Cainta area po hindi na namin sakop. Sa Marcos Highway lang po ang coding namin from Katipunan to Town &amp; Country. #mmda,0,1,0
777,1.5939492895620915e+18,Sat Nov 19 12:48:19 +0000 2022,MMDA ALERT: Vehicular accident at C5 Julia Vargas NB involving Car and Taxi as of 8:39 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,1,0
778,1.593949144116183e+18,Sat Nov 19 12:47:44 +0000 2022,MMDA ALERT: Vehicular accident at Ortigas Ave. Meralco EB involving Car and SUV as of 8:37 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,1,0
779,1.5921630271129764e+18,Mon Nov 14 14:30:21 +0000 2022,@paula_bringas Walang anuman po. #mmda,0,0,0
780,1.5920808208227656e+18,Mon Nov 14 09:03:41 +0000 2022,"(1/3) Pamilyar ka ba sa motorcycle hand signals?

Importante ang hand signals ng mga motorcycle riders para mapansin ng iba pang mga motorista lalo pa't maliit ito.

#mmda
#iMinformed https://t.co/kOPMJnwTh9",26,2,4
781,1.593896929527681e+18,Sat Nov 19 09:20:15 +0000 2022,MMDA ALERT: Vehicular accident at C5 Greenmeadows NB involving Car as of 4:57 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
782,1.5938896926923323e+18,Sat Nov 19 08:51:30 +0000 2022,"MMDA ALERT: Multiple collision  at C5 Greenmeadows SB involving Dump truck, Car and Van as of 4:41 PM. 2 lanes occupied. MMDA enforcers on site. #mmda",1,0,0
783,1.5920631599462932e+18,Mon Nov 14 07:53:31 +0000 2022,@kabote21 Hindi na po sakop ng MMDA ang Tagaytay. #mmda,0,1,0
784,1.5920808258307564e+18,Mon Nov 14 09:03:42 +0000 2022,"(2/3) Mahalaga rin ito para maging malinaw sa iba pang motorista ang iyong galaw sa kalsada.

#mmda 
#iMinformed https://t.co/v0cHBtN4Ni",4,1,0
785,1.5920286498210447e+18,Mon Nov 14 05:36:23 +0000 2022,@sliverxxxx Yes po. #mmda,0,0,0
786,1.5938894697524795e+18,Sat Nov 19 08:50:37 +0000 2022,MMDA ALERT: Vehicular accident at Commonwealth Litex WB involving PUJ and Van as of 4:22 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
787,1.5920634301223035e+18,Mon Nov 14 07:54:35 +0000 2022,@kabote21 You're welcome. #mmda,0,0,0
788,1.5938674065432453e+18,Sat Nov 19 07:22:57 +0000 2022,MMDA ALERT: Vehicular accident at EDSA Main Avenue NB involving 2 Buses as of 3:05 PM. 1 lane occupied. MMDA enforcers on site. #mmda,1,0,0
789,1.5920255799428667e+18,Mon Nov 14 05:24:11 +0000 2022,@peter_yu24 Walang anuman po. #mmda,0,0,0
790,1.592045745061798e+18,Mon Nov 14 06:44:19 +0000 2022,"@AGVelez4 Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. 
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",1,1,0
791,1.59202551920939e+18,Mon Nov 14 05:23:56 +0000 2022,@iamangelica_28 You're welcome. #mmda,0,0,0
792,1.5938671613357834e+18,Sat Nov 19 07:21:58 +0000 2022,MMDA ALERT: Vehicular accident at E. Rodriguez Alabama St. EB involving Car and Motorcycle as of 2:58 PM. 1 lane occupied. MMDA enforcers on site. #mmda,1,0,0
793,1.5920808311071908e+18,Mon Nov 14 09:03:44 +0000 2022,"(3/3) Sa pamamagitan ng paggamit at pagiging pamilyar sa mga motorcycle hand signals, maiiwasan din ang mga road hazards at magiging ligtas ang biyahe. #mmda #iMinformed https://t.co/PAbxreXvos",3,0,0
794,1.5938623908979955e+18,Sat Nov 19 07:03:01 +0000 2022,MMDA ALERT: Vehicular accident at Blueridge Camp Atienza EB involving Car and AUV as of 2:48 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
795,1.592027619670696e+18,Mon Nov 14 05:32:17 +0000 2022,"@sliverxxxx Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. 
Monday 1 and 2
Tuesday 3 and 4
Wednesday 5 and 6
Thursday 7 and 8
Friday 9 and 0 #mmda",0,1,0
796,1.592077311678898e+18,Mon Nov 14 08:49:45 +0000 2022,"@JuliusCunan Implemented po ang Number Coding Scheme sa Metro Manila simula 7am to 10am at 5pm to 8pm, maliban sa Makati na 7am to 7pm ang coding. Salamat po. #mmda",0,0,0
797,1.5920609653734769e+18,Mon Nov 14 07:44:47 +0000 2022,@gerrycogi Wednesday po ito bawal from 7AM-10AM and 5PM-8PM. #mmda,0,0,0
798,1.5938623815867228e+18,Sat Nov 19 07:02:58 +0000 2022,MMDA ALERT: Vehicular accident at C5 Ateneo Katipunan NB involving Truck and Motorcycle as of 2:47 PM. 1 lane occupied. MMDA enforcers on site. #mmda,0,0,0
799,1.593855878360273e+18,Sat Nov 19 06:37:08 +0000 2022,MMDA ALERT: Stalled Dump truck due to mechanical trouble at C5 Ortigas service road NB as of 2:02 PM. 1 lane occupied. MMDA enforcers on site. #mmda,1,0,0
800,1.59381736140809e+18,Sat Nov 19 04:04:05 +0000 2022,MMDA ALERT: Vehicular accident at Mindanao Quirino Tunnel NB involving truck and car as of 11:56 AM. 1 Lane occupied. MMDA enforcer on site. #mmda,0,0,0
